account_id,customer_id,account_type,opened_date,branch,currency,status,source_system,batch_id,load_date,record_created_ts,record_updated_ts
ACC000471,CUST00408,Demat,2018-03-26,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588124,2026-07-16 11:10:47.588124
ACC000472,CUST00491,Savings,2018-03-04,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588130,2026-07-16 11:10:47.588130
ACC000473,CUST00003,Investment,2016-11-28,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588136,2026-07-16 11:10:47.588136
ACC000474,CUST00384,Demat,2019-10-01,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588144,2026-07-16 11:10:47.588144
ACC000475,CUST00073,Current,2019-02-16,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588149,2026-07-16 11:10:47.588149
ACC000476,CUST00428,Demat,2019-05-11,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588155,2026-07-16 11:10:47.588155
ACC000477,CUST00344,Savings,2025-05-06,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588160,2026-07-16 11:10:47.588160
ACC000478,CUST00038,Demat,2016-07-05,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588172,2026-07-16 11:10:47.588172
ACC000479,CUST00102,Investment,2022-06-03,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588177,2026-07-16 11:10:47.588177
ACC000480,CUST00344,Current,2017-03-30,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588183,2026-07-16 11:10:47.588183
ACC000481,CUST00036,Current,2022-02-16,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588188,2026-07-16 11:10:47.588188
ACC000482,CUST00169,Demat,2018-06-02,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588194,2026-07-16 11:10:47.588194
ACC000483,CUST00187,Demat,2024-08-09,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588200,2026-07-16 11:10:47.588200
ACC000484,CUST00161,Current,2019-12-20,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588209,2026-07-16 11:10:47.588209
ACC000485,CUST00142,Demat,2018-01-05,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588215,2026-07-16 11:10:47.588215
ACC000486,CUST00450,Investment,2025-05-19,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588220,2026-07-16 11:10:47.588220
ACC000487,CUST00397,Demat,2025-12-03,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588225,2026-07-16 11:10:47.588225
ACC000488,CUST00090,Savings,2021-04-17,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588231,2026-07-16 11:10:47.588231
ACC000489,CUST00457,Current,2020-11-26,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588237,2026-07-16 11:10:47.588237
ACC000490,CUST00373,Savings,2015-06-02,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588242,2026-07-16 11:10:47.588242
ACC000491,CUST00324,Savings,2024-02-01,Kolkata,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588248,2026-07-16 11:10:47.588248
ACC000492,CUST00109,Savings,2020-11-04,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588253,2026-07-16 11:10:47.588253
ACC000493,CUST00242,Current,2023-03-16,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588259,2026-07-16 11:10:47.588259
ACC000494,CUST00457,Demat,2018-01-01,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588268,2026-07-16 11:10:47.588268
ACC000495,CUST00262,Savings,2023-11-25,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588273,2026-07-16 11:10:47.588273
ACC000496,CUST00006,Current,2018-09-20,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588279,2026-07-16 11:10:47.588279
ACC000497,CUST00072,Investment,2018-07-28,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588290,2026-07-16 11:10:47.588290
ACC000498,CUST00486,Current,2025-11-04,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588296,2026-07-16 11:10:47.588296
ACC000499,CUST00113,Investment,2020-03-13,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588302,2026-07-16 11:10:47.588302
ACC000500,CUST00190,Current,2015-12-17,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588307,2026-07-16 11:10:47.588307
ACC000501,CUST00266,Demat,2023-09-15,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588313,2026-07-16 11:10:47.588313
ACC000502,CUST00452,Savings,2015-11-23,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588318,2026-07-16 11:10:47.588318
ACC000503,CUST00053,Demat,2020-11-27,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588325,2026-07-16 11:10:47.588325
ACC000504,CUST00292,Current,2023-06-13,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588333,2026-07-16 11:10:47.588333
ACC000505,CUST00188,Savings,2026-08-03,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588338,2026-07-16 11:10:47.588338
ACC000506,CUST00499,Current,2026-08-01,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588344,2026-07-16 11:10:47.588344
ACC000507,CUST00419,Demat,2025-12-02,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588349,2026-07-16 11:10:47.588349
ACC000508,CUST00455,Savings,2026-04-04,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588355,2026-07-16 11:10:47.588355
ACC000509,CUST00085,Current,2016-09-23,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588360,2026-07-16 11:10:47.588360
ACC000510,CUST00109,Current,2019-03-12,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588369,2026-07-16 11:10:47.588369
ACC000511,CUST00309,Savings,2020-03-01,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588374,2026-07-16 11:10:47.588374
ACC000512,CUST00369,Savings,2025-10-19,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588379,2026-07-16 11:10:47.588379
ACC000513,CUST00246,Current,2018-08-13,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588385,2026-07-16 11:10:47.588385
ACC000514,CUST00012,Current,2015-12-20,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588393,2026-07-16 11:10:47.588393
ACC000515,CUST00304,Current,2018-01-08,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588398,2026-07-16 11:10:47.588398
ACC000516,CUST00021,Current,2016-04-03,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588404,2026-07-16 11:10:47.588404
ACC000517,CUST00473,Current,2026-08-03,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588410,2026-07-16 11:10:47.588410
ACC000518,CUST00497,Savings,2021-05-11,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588415,2026-07-16 11:10:47.588415
ACC000519,CUST00230,Investment,2025-10-20,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588421,2026-07-16 11:10:47.588421
ACC000520,CUST00426,Investment,2018-03-15,Kolkata,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588426,2026-07-16 11:10:47.588426
ACC000521,CUST00421,Current,2026-06-16,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588432,2026-07-16 11:10:47.588432
ACC000522,CUST00371,Demat,2025-03-03,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588438,2026-07-16 11:10:47.588438
ACC000523,CUST00036,Current,2023-06-26,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588443,2026-07-16 11:10:47.588443
ACC000524,CUST00056,Savings,2019-07-16,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588452,2026-07-16 11:10:47.588452
ACC000525,CUST00351,Investment,2018-05-10,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588457,2026-07-16 11:10:47.588457
ACC000526,CUST00091,Investment,2015-11-16,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588463,2026-07-16 11:10:47.588463
ACC000527,CUST00258,Savings,2017-02-02,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588468,2026-07-16 11:10:47.588468
ACC000528,CUST00462,Savings,2024-09-04,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588474,2026-07-16 11:10:47.588474
ACC000529,CUST00190,Savings,2026-11-19,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588488,2026-07-16 11:10:47.588488
ACC000530,CUST00481,Investment,2023-07-21,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588496,2026-07-16 11:10:47.588496
ACC000531,CUST00412,Savings,2024-07-17,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588502,2026-07-16 11:10:47.588502
ACC000532,CUST00245,Current,2016-11-17,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588508,2026-07-16 11:10:47.588508
ACC000533,CUST00449,Investment,2020-10-12,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588513,2026-07-16 11:10:47.588513
ACC000534,CUST00364,Savings,2026-09-20,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588522,2026-07-16 11:10:47.588522
ACC000535,CUST00004,Investment,2019-08-10,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588527,2026-07-16 11:10:47.588527
ACC000536,CUST00210,Demat,2017-05-23,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588532,2026-07-16 11:10:47.588532
ACC000537,CUST00334,Demat,2020-11-10,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588538,2026-07-16 11:10:47.588538
ACC000538,CUST00217,Demat,2021-03-07,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588543,2026-07-16 11:10:47.588543
ACC000539,CUST00387,Current,2024-04-08,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588549,2026-07-16 11:10:47.588549
ACC000540,CUST00248,Current,2023-04-21,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588554,2026-07-16 11:10:47.588554
ACC000541,CUST00248,Demat,2021-11-17,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588560,2026-07-16 11:10:47.588560
ACC000542,CUST00397,Investment,2018-02-05,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588569,2026-07-16 11:10:47.588569
ACC000543,CUST00383,Current,2025-01-06,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588575,2026-07-16 11:10:47.588575
ACC000544,CUST00052,Current,2026-05-27,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588583,2026-07-16 11:10:47.588583
ACC000545,CUST00411,Savings,2018-08-09,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588589,2026-07-16 11:10:47.588589
ACC000546,CUST00412,Savings,2018-04-05,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588594,2026-07-16 11:10:47.588594
ACC000547,CUST00223,Savings,2016-06-08,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588600,2026-07-16 11:10:47.588600
ACC000548,CUST00190,Savings,2015-11-06,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588605,2026-07-16 11:10:47.588605
ACC000549,CUST00477,Investment,2026-09-08,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588611,2026-07-16 11:10:47.588611
ACC000550,CUST00030,Current,2026-02-01,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588616,2026-07-16 11:10:47.588616
ACC000551,CUST00104,Demat,2019-05-15,Hyderabad,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588622,2026-07-16 11:10:47.588622
ACC000552,CUST00262,Current,2018-10-20,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588628,2026-07-16 11:10:47.588628
ACC000553,CUST00185,Current,2015-01-03,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588633,2026-07-16 11:10:47.588633
ACC000554,CUST00142,Investment,2022-12-02,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588642,2026-07-16 11:10:47.588642
ACC000555,CUST00208,Current,2026-08-12,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588647,2026-07-16 11:10:47.588647
ACC000556,CUST00471,Savings,2021-05-19,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588653,2026-07-16 11:10:47.588653
ACC000557,CUST00469,Demat,2022-10-17,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588658,2026-07-16 11:10:47.588658
ACC000558,CUST00116,Current,2025-03-14,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588664,2026-07-16 11:10:47.588664
ACC000559,CUST00003,Demat,2018-12-04,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588669,2026-07-16 11:10:47.588669
ACC000560,CUST00055,Savings,2026-04-14,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588675,2026-07-16 11:10:47.588675
ACC000561,CUST00485,Savings,2026-07-06,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588680,2026-07-16 11:10:47.588680
ACC000562,CUST00417,Demat,2024-12-06,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588686,2026-07-16 11:10:47.588686
ACC000563,CUST00248,Current,2022-08-14,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588692,2026-07-16 11:10:47.588692
ACC000564,CUST00349,Investment,2015-08-13,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588705,2026-07-16 11:10:47.588705
ACC000565,CUST00133,Savings,2023-08-01,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588711,2026-07-16 11:10:47.588711
ACC000566,CUST00347,Current,2022-01-30,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588717,2026-07-16 11:10:47.588717
ACC000567,CUST00265,Savings,2020-11-27,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588722,2026-07-16 11:10:47.588722
ACC000568,CUST00048,Investment,2022-09-02,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588728,2026-07-16 11:10:47.588728
ACC000569,CUST00477,Current,2025-09-08,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588734,2026-07-16 11:10:47.588734
ACC000570,CUST00112,Demat,2019-02-06,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588740,2026-07-16 11:10:47.588740
ACC000571,CUST00256,Current,2020-04-07,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588745,2026-07-16 11:10:47.588745
ACC000572,CUST00447,Demat,2019-08-21,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588750,2026-07-16 11:10:47.588750
ACC000573,CUST00428,Current,2022-12-26,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588756,2026-07-16 11:10:47.588756
ACC000574,CUST00062,Savings,2026-01-18,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588767,2026-07-16 11:10:47.588767
ACC000575,CUST00392,Savings,2025-10-25,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588773,2026-07-16 11:10:47.588773
ACC000576,CUST00162,Investment,2021-02-28,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588779,2026-07-16 11:10:47.588779
ACC000577,CUST00392,Demat,2023-12-04,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588784,2026-07-16 11:10:47.588784
ACC000578,CUST00066,Savings,2026-10-16,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588790,2026-07-16 11:10:47.588790
ACC000579,CUST00245,Savings,2026-04-09,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588795,2026-07-16 11:10:47.588795
ACC000580,CUST00441,Current,2025-04-03,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588801,2026-07-16 11:10:47.588801
ACC000581,CUST00236,Demat,2015-03-10,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588806,2026-07-16 11:10:47.588806
ACC000582,CUST00195,Savings,2022-04-19,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588811,2026-07-16 11:10:47.588811
ACC000583,CUST00442,Demat,2019-03-14,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588817,2026-07-16 11:10:47.588817
ACC000584,CUST00122,Demat,2025-07-28,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588825,2026-07-16 11:10:47.588825
ACC000585,CUST00188,Current,2026-03-09,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588831,2026-07-16 11:10:47.588831
ACC000586,CUST00215,Demat,2023-03-10,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588836,2026-07-16 11:10:47.588836
ACC000587,CUST00144,Investment,2019-01-13,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588842,2026-07-16 11:10:47.588842
ACC000588,CUST00295,Current,2017-03-29,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588847,2026-07-16 11:10:47.588847
ACC000589,CUST00412,Current,2024-09-10,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588853,2026-07-16 11:10:47.588853
ACC000590,CUST00101,Current,2018-05-10,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588858,2026-07-16 11:10:47.588858
ACC000591,CUST00091,Investment,2026-03-16,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588864,2026-07-16 11:10:47.588864
ACC000592,CUST00274,Demat,2025-11-30,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588870,2026-07-16 11:10:47.588870
ACC000593,CUST00288,Savings,2023-12-08,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588875,2026-07-16 11:10:47.588875
ACC000594,CUST00031,Current,2020-09-14,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588886,2026-07-16 11:10:47.588886
ACC000595,CUST00231,Demat,2020-10-29,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588892,2026-07-16 11:10:47.588892
ACC000596,CUST00287,Demat,2022-09-20,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588897,2026-07-16 11:10:47.588897
ACC000597,CUST00063,Demat,2019-06-18,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588903,2026-07-16 11:10:47.588903
ACC000598,CUST00333,Current,2021-05-20,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588909,2026-07-16 11:10:47.588909
ACC000599,CUST00345,Investment,2025-01-09,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588914,2026-07-16 11:10:47.588914
ACC000600,CUST00315,Demat,2025-05-27,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588920,2026-07-16 11:10:47.588920
ACC000601,CUST00445,Current,2022-07-26,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588926,2026-07-16 11:10:47.588926
ACC000602,CUST00293,Investment,2016-08-07,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588931,2026-07-16 11:10:47.588931
ACC000603,CUST00176,Current,2022-01-12,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588937,2026-07-16 11:10:47.588937
ACC000604,CUST00364,Demat,2023-11-14,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588945,2026-07-16 11:10:47.588945
ACC000605,CUST00400,Demat,2026-09-07,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588951,2026-07-16 11:10:47.588951
ACC000606,CUST00086,Current,2015-07-09,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588960,2026-07-16 11:10:47.588960
ACC000607,CUST00339,Demat,2016-10-17,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588965,2026-07-16 11:10:47.588965
ACC000608,CUST00204,Savings,2017-02-21,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588971,2026-07-16 11:10:47.588971
ACC000609,CUST00281,Savings,2015-08-04,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588976,2026-07-16 11:10:47.588976
ACC000610,CUST00269,Savings,2017-05-01,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588982,2026-07-16 11:10:47.588982
ACC000611,CUST00080,Savings,2023-09-29,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588987,2026-07-16 11:10:47.588987
ACC000612,CUST00127,Demat,2024-12-09,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588993,2026-07-16 11:10:47.588993
ACC000613,CUST00068,Current,2015-08-23,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.588998,2026-07-16 11:10:47.588998
ACC000614,CUST00441,Demat,2025-09-05,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589007,2026-07-16 11:10:47.589007
ACC000615,CUST00479,Demat,2024-12-23,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589012,2026-07-16 11:10:47.589012
ACC000616,CUST00091,Investment,2024-10-03,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589018,2026-07-16 11:10:47.589018
ACC000617,CUST00159,Demat,2025-10-20,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589024,2026-07-16 11:10:47.589024
ACC000618,CUST00413,Savings,2024-11-28,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589029,2026-07-16 11:10:47.589029
ACC000619,CUST00212,Demat,2018-06-29,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589034,2026-07-16 11:10:47.589034
ACC000620,CUST00001,Current,2022-09-18,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589040,2026-07-16 11:10:47.589040
ACC000621,CUST00274,Savings,2026-01-12,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589046,2026-07-16 11:10:47.589046
ACC000622,CUST00154,Savings,2024-08-27,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589051,2026-07-16 11:10:47.589051
ACC000623,CUST00306,Current,2015-03-01,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589056,2026-07-16 11:10:47.589056
ACC000624,CUST00097,Investment,2024-10-20,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589065,2026-07-16 11:10:47.589065
ACC000625,CUST00084,Investment,2023-06-27,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589071,2026-07-16 11:10:47.589071
ACC000626,CUST00041,Investment,2020-05-16,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589077,2026-07-16 11:10:47.589077
ACC000627,CUST00414,Demat,2021-05-21,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589082,2026-07-16 11:10:47.589082
